pdb	CDR	Cluster_Label
8yro	SEQ_H2	3
5o14	SEQ_H2	3
5o14	SEQ_H2	3
8ts0	SEQ_H2	3
5ibl	SEQ_H2	3
3x3f	SEQ_H2	3
7t25	SEQ_H2	3
7t25	SEQ_H2	3
3lev	SEQ_H2	3
7ezv	SEQ_H2	3
7ey5	SEQ_H2	3
7xdb	SEQ_H2	3
7xdb	SEQ_H2	3
7xdb	SEQ_H2	3
7xda	SEQ_H2	3
7xdl	SEQ_H2	3
7xdl	SEQ_H2	3
7xdl	SEQ_H2	3
8hrd	SEQ_H2	3
8hrd	SEQ_H2	3
8hrd	SEQ_H2	3
8hrd	SEQ_H2	3
3ulv	SEQ_H2	3
7q9m	SEQ_H2	3
7q9m	SEQ_H2	3
7q9m	SEQ_H2	3
7ps2	SEQ_H2	3
3ulu	SEQ_H2	3
7tl0	SEQ_H2	3
7tl0	SEQ_H2	3
7tl0	SEQ_H2	3
8hhy	SEQ_H2	3
7ycl	SEQ_H2	3
7ycl	SEQ_H2	3
7z4t	SEQ_H2	3
7z2m	SEQ_H2	3
7z2m	SEQ_H2	3
7z2m	SEQ_H2	3
7z2m	SEQ_H2	3
6iuv	SEQ_H2	3
6iuv	SEQ_H2	3
5wk3	SEQ_H2	3
5wk3	SEQ_H2	3
5wk3	SEQ_H2	3
5wk3	SEQ_H2	3
8zc5	SEQ_H2	3
8zc5	SEQ_H2	3
8zc4	SEQ_H2	3
8zc4	SEQ_H2	3
8zc4	SEQ_H2	3
8zby	SEQ_H2	3
8zby	SEQ_H2	3
8zby	SEQ_H2	3
7fcp	SEQ_H2	3
7fcq	SEQ_H2	3
3hmx	SEQ_H2	3
7n3c	SEQ_H2	3
6bf4	SEQ_H2	3
6bf4	SEQ_H2	3
4dqo	SEQ_H2	3
8w0w	SEQ_H2	3
8f6l	SEQ_H2	3
7ykj	SEQ_H2	3
7bxa	SEQ_H2	3
7bxa	SEQ_H2	3
7cgw	SEQ_H2	3
7cgw	SEQ_H2	3
8a44	SEQ_H2	3
9au1	SEQ_H2	3
9atm	SEQ_H2	3
9au2	SEQ_H2	3
9asd	SEQ_H2	3
8wsq	SEQ_H2	3
6wm9	SEQ_H2	3
6wm9	SEQ_H2	3
7u0x	SEQ_H2	3
7u0x	SEQ_H2	3
8ykt	SEQ_H2	3
8xse	SEQ_H2	3
7wrj	SEQ_H2	3
8dxu	SEQ_H2	3
8cwi	SEQ_H2	3
8cwk	SEQ_H2	3
6xq4	SEQ_H2	3
6xq4	SEQ_H2	3
7ox3	SEQ_H2	3
5w6d	SEQ_H2	3
7x8t	SEQ_H2	3
7x8t	SEQ_H2	3
7x8t	SEQ_H2	3
7x8t	SEQ_H2	3
7ps4	SEQ_H2	3
7ps4	SEQ_H2	3
9bj4	SEQ_H2	3
9bj4	SEQ_H2	3
9bj4	SEQ_H2	3
7pc2	SEQ_H2	3
7pc2	SEQ_H2	3
9cci	SEQ_H2	3
7pc2	SEQ_H2	3
7lfa	SEQ_H2	3
6wmw	SEQ_H2	3
7lfa	SEQ_H2	3
7n4i	SEQ_H2	3
2xwt	SEQ_H2	3
7jwg	SEQ_H2	3
7jwg	SEQ_H2	3
2h32	SEQ_H2	3
7bnv	SEQ_H2	3
7v2a	SEQ_H2	3
7v2a	SEQ_H2	3
7v2a	SEQ_H2	3
7k8v	SEQ_H2	3
5tz2	SEQ_H2	3
7m6e	SEQ_H2	3
7m6e	SEQ_H2	3
7m6e	SEQ_H2	3
7m7w	SEQ_H2	3
7m7w	SEQ_H2	3
5mvz	SEQ_H2	3
5mvz	SEQ_H2	3
7luc	SEQ_H2	3
7luc	SEQ_H2	3
7luc	SEQ_H2	3
7r8m	SEQ_H2	3
7r8m	SEQ_H2	3
7u0p	SEQ_H2	3
7u0p	SEQ_H2	3
7upl	SEQ_H2	3
7upl	SEQ_H2	3
7xw7	SEQ_H2	3
8dzi	SEQ_H2	3
8dzi	SEQ_H2	3
8dzi	SEQ_H2	3
8dzh	SEQ_H2	3
8dzh	SEQ_H2	3
8dzh	SEQ_H2	3
8ddk	SEQ_H2	3
8bsf	SEQ_H2	3
8u1c	SEQ_H2	3
8wsn	SEQ_H2	3
8wsn	SEQ_H2	3
8sdh	SEQ_H2	3
8sdh	SEQ_H2	3
8tvj	SEQ_H2	3
8tv3	SEQ_H2	3
8vuv	SEQ_H2	3
8vus	SEQ_H2	3
8vus	SEQ_H2	3
9atm	SEQ_H2	3
8s6m	SEQ_H2	3
8jqs	SEQ_H2	3
8zhq	SEQ_H2	3
8z6x	SEQ_H2	3
8z6w	SEQ_H2	3
8z6w	SEQ_H2	3
8z6w	SEQ_H2	3
8z6u	SEQ_H2	3
8z6u	SEQ_H2	3
8z6u	SEQ_H2	3
8z6u	SEQ_H2	3
8z6u	SEQ_H2	3
8z6u	SEQ_H2	3
8z6t	SEQ_H2	3
8z6s	SEQ_H2	3
8z6s	SEQ_H2	3
8z6s	SEQ_H2	3
8z6r	SEQ_H2	3
8z6r	SEQ_H2	3
8z6r	SEQ_H2	3
8cz8	SEQ_H2	3
8cz8	SEQ_H2	3
5l0q	SEQ_H2	3
5l0q	SEQ_H2	3
6al5	SEQ_H2	3
8tvd	SEQ_H2	3
8tvd	SEQ_H2	3
8tuz	SEQ_H2	3
5y11	SEQ_H2	3
7tly	SEQ_H2	3
7soc	SEQ_H2	3
7r6x	SEQ_H2	3
7r6w	SEQ_H2	3
7bep	SEQ_H2	3
7bep	SEQ_H2	3
6wps	SEQ_H2	3
6wps	SEQ_H2	3
6wps	SEQ_H2	3
7sob	SEQ_H2	3
7sob	SEQ_H2	3
7sob	SEQ_H2	3
7jx3	SEQ_H2	3
6wpt	SEQ_H2	3
6wpt	SEQ_H2	3
7l0n	SEQ_H2	3
7l0n	SEQ_H2	3
7tm0	SEQ_H2	3
7tm0	SEQ_H2	3
7tm0	SEQ_H2	3
7tn0	SEQ_H2	3
7tn0	SEQ_H2	3
7x1m	SEQ_H2	3
8df5	SEQ_H2	3
8df5	SEQ_H2	3
7yad	SEQ_H2	3
7yad	SEQ_H2	3
7xck	SEQ_H2	3
7xco	SEQ_H2	3
7xco	SEQ_H2	3
7xco	SEQ_H2	3
7yr0	SEQ_H2	3
7yqz	SEQ_H2	3
7yqz	SEQ_H2	3
7yqy	SEQ_H2	3
7yqy	SEQ_H2	3
7yqy	SEQ_H2	3
7yqx	SEQ_H2	3
7yqx	SEQ_H2	3
8dw3	SEQ_H2	3
8dw2	SEQ_H2	3
7xsw	SEQ_H2	3
7xsw	SEQ_H2	3
8s9g	SEQ_H2	3
8fxc	SEQ_H2	3
8fxb	SEQ_H2	3
8hws	SEQ_H2	3
8u4t	SEQ_H2	3
8u4t	SEQ_H2	3
8u4t	SEQ_H2	3
8u4s	SEQ_H2	3
8u4s	SEQ_H2	3
8u4s	SEQ_H2	3
8u4r	SEQ_H2	3
8u4q	SEQ_H2	3
8vyg	SEQ_H2	3
8vye	SEQ_H2	3
8vye	SEQ_H2	3
8vye	SEQ_H2	3
8y6a	SEQ_H2	3
9au1	SEQ_H2	3
8wpy	SEQ_H2	3
8wpw	SEQ_H2	3
8wyj	SEQ_H2	3
8wyj	SEQ_H2	3
8wyj	SEQ_H2	3
3grw	SEQ_H2	3
7mw4	SEQ_H2	3
7mw4	SEQ_H2	3
7mw4	SEQ_H2	3
7mw2	SEQ_H2	3
7mw2	SEQ_H2	3
7mw2	SEQ_H2	3
3nfp	SEQ_H2	3
3nfp	SEQ_H2	3
7mw3	SEQ_H2	3
7mw3	SEQ_H2	3
7mw3	SEQ_H2	3
5k9q	SEQ_H2	3
5k9q	SEQ_H2	3
9b8j	SEQ_H2	3
6uig	SEQ_H2	3
6uig	SEQ_H2	3
6oe4	SEQ_H2	3
6oe4	SEQ_H2	3
8ved	SEQ_H2	3
8ved	SEQ_H2	3
8ved	SEQ_H2	3
6b0e	SEQ_H2	3
6wh9	SEQ_H2	3
6wh9	SEQ_H2	3
6wh9	SEQ_H2	3
6b0g	SEQ_H2	3
7or9	SEQ_H2	3
3wlw	SEQ_H2	3
3wlw	SEQ_H2	3
7m6g	SEQ_H2	3
7m6g	SEQ_H2	3
6pzz	SEQ_H2	3
6pzz	SEQ_H2	3
6pzz	SEQ_H2	3
6pzz	SEQ_H2	3
5k9o	SEQ_H2	3
5k9o	SEQ_H2	3
7lf0	SEQ_H2	3
7lf0	SEQ_H2	3
7lf0	SEQ_H2	3
7lf0	SEQ_H2	3
7lf0	SEQ_H2	3
7lf0	SEQ_H2	3
7lex	SEQ_H2	3
7lex	SEQ_H2	3
7lex	SEQ_H2	3
7lex	SEQ_H2	3
7lex	SEQ_H2	3
7lex	SEQ_H2	3
7luc	SEQ_H2	3
7luc	SEQ_H2	3
7luc	SEQ_H2	3
7lue	SEQ_H2	3
7lue	SEQ_H2	3
7lue	SEQ_H2	3
7wn8	SEQ_H2	3
7wn8	SEQ_H2	3
7yix	SEQ_H2	3
7yix	SEQ_H2	3
7so5	SEQ_H2	3
2r0k	SEQ_H2	3
7ubs	SEQ_H2	3
7ubs	SEQ_H2	3
7ubs	SEQ_H2	3
7ubs	SEQ_H2	3
7uxl	SEQ_H2	3
7unb	SEQ_H2	3
7lf2	SEQ_H2	3
7lf2	SEQ_H2	3
7lf2	SEQ_H2	3
7lf2	SEQ_H2	3
7lf2	SEQ_H2	3
7lf2	SEQ_H2	3
6i04	SEQ_H2	3
6i04	SEQ_H2	3
7ul0	SEQ_H2	3
7ps6	SEQ_H2	3
6xzw	SEQ_H2	3
4ypg	SEQ_H2	3
4ypg	SEQ_H2	3
8eb2	SEQ_H2	3
8eb2	SEQ_H2	3
8eb2	SEQ_H2	3
7u9o	SEQ_H2	3
6u6u	SEQ_H2	3
4mxv	SEQ_H2	3
4mxv	SEQ_H2	3
4mxv	SEQ_H2	3
4mxw	SEQ_H2	3
4mxw	SEQ_H2	3
5vqm	SEQ_H2	3
5vqm	SEQ_H2	3
3ru8	SEQ_H2	3
2ny7	SEQ_H2	3
5vn8	SEQ_H2	3
5vn8	SEQ_H2	3
5vn8	SEQ_H2	3
7a3n	SEQ_H2	3
7sfv	SEQ_H2	3
7sfv	SEQ_H2	3
7sfv	SEQ_H2	3
7sfv	SEQ_H2	3
7faf	SEQ_H2	3
7faf	SEQ_H2	3
7faf	SEQ_H2	3
7sfw	SEQ_H2	3
7sfw	SEQ_H2	3
7sfw	SEQ_H2	3
7sfw	SEQ_H2	3
7a3p	SEQ_H2	3
7a3p	SEQ_H2	3
7v3h	SEQ_H2	3
7v3h	SEQ_H2	3
7v3h	SEQ_H2	3
7a3u	SEQ_H2	3
7a3q	SEQ_H2	3
7a3q	SEQ_H2	3
7a3o	SEQ_H2	3
5h37	SEQ_H2	3
5h37	SEQ_H2	3
5h37	SEQ_H2	3
7fae	SEQ_H2	3
7fae	SEQ_H2	3
7fae	SEQ_H2	3
4ut9	SEQ_H2	3
4ut9	SEQ_H2	3
4ut9	SEQ_H2	3
4ut9	SEQ_H2	3
7cth	SEQ_H2	3
7fjc	SEQ_H2	3
8cxh	SEQ_H2	3
8sis	SEQ_H2	3
8y3i	SEQ_H2	3
8y3i	SEQ_H2	3
8y3i	SEQ_H2	3
8rh1	SEQ_H2	3
8rh1	SEQ_H2	3
8rh1	SEQ_H2	3
8rgz	SEQ_H2	3
8rgz	SEQ_H2	3
8rgz	SEQ_H2	3
6q20	SEQ_H2	3
6q1z	SEQ_H2	3
6q1z	SEQ_H2	3
6q23	SEQ_H2	3
6q23	SEQ_H2	3
6q23	SEQ_H2	3
6q23	SEQ_H2	3
8gau	SEQ_H2	3
8z4e	SEQ_H2	3
8gat	SEQ_H2	3
1bvk	SEQ_H2	3
1bvk	SEQ_H2	3
5esv	SEQ_H2	3
5esv	SEQ_H2	3
5esv	SEQ_H2	3
7lfb	SEQ_H2	3
7byr	SEQ_H2	3
6rcv	SEQ_H2	3
6rcv	SEQ_H2	3
7x94	SEQ_H2	3
8csj	SEQ_H2	3
8csj	SEQ_H2	3
8csj	SEQ_H2	3
3wsq	SEQ_H2	3
7ll1	SEQ_H2	3
7ll1	SEQ_H2	3
7ll1	SEQ_H2	3
4lsq	SEQ_H2	3
4lsr	SEQ_H2	3
6nnj	SEQ_H2	3
4lsp	SEQ_H2	3
8sj4	SEQ_H2	3
6mfp	SEQ_H2	3
6mfp	SEQ_H2	3
6ur5	SEQ_H2	3
6ur5	SEQ_H2	3
5w08	SEQ_H2	3
5w08	SEQ_H2	3
5w08	SEQ_H2	3
5w08	SEQ_H2	3
5w08	SEQ_H2	3
5w08	SEQ_H2	3
8yww	SEQ_H2	3
8ywx	SEQ_H2	3
5otj	SEQ_H2	3
5otj	SEQ_H2	3
6o9i	SEQ_H2	3
6um7	SEQ_H2	3
6um7	SEQ_H2	3
6um7	SEQ_H2	3
8saw	SEQ_H2	3
8saw	SEQ_H2	3
8saw	SEQ_H2	3
9jbq	SEQ_H2	3
9aug	SEQ_H2	3
9aug	SEQ_H2	3
9aug	SEQ_H2	3
7czz	SEQ_H2	3
7czz	SEQ_H2	3
7czz	SEQ_H2	3
7czy	SEQ_H2	3
7czy	SEQ_H2	3
6phf	SEQ_H2	3
6phf	SEQ_H2	3
4h8w	SEQ_H2	3
5w4l	SEQ_H2	3
5w4l	SEQ_H2	3
7mxl	SEQ_H2	3
3ulv	SEQ_H2	3
6jep	SEQ_H2	3
3ulu	SEQ_H2	3
6jep	SEQ_H2	3
7qtk	SEQ_H2	3
7qtj	SEQ_H2	3
7qti	SEQ_H2	3
7qti	SEQ_H2	3
7qti	SEQ_H2	3
6xqw	SEQ_H2	3
8zr4	SEQ_H2	3
8zr4	SEQ_H2	3
8zr4	SEQ_H2	3
8zr4	SEQ_H2	3
8blq	SEQ_H2	3
5l6y	SEQ_H2	3
8sdg	SEQ_H2	3
8sdg	SEQ_H2	3
7z12	SEQ_H2	3
6mvl	SEQ_H2	3
7wi0	SEQ_H2	3
7whz	SEQ_H2	3
7ezv	SEQ_H2	3
8hgm	SEQ_H2	3
8hgl	SEQ_H2	3
8hgl	SEQ_H2	3
8hgl	SEQ_H2	3
7wck	SEQ_H2	3
7wch	SEQ_H2	3
7wch	SEQ_H2	3
7wch	SEQ_H2	3
7ps5	SEQ_H2	3
6w16	SEQ_H2	3
7xh8	SEQ_H2	3
7web	SEQ_H2	3
7web	SEQ_H2	3
7wed	SEQ_H2	3
7wea	SEQ_H2	3
7wec	SEQ_H2	3
7wec	SEQ_H2	3
7wec	SEQ_H2	3
8k5g	SEQ_H2	3
7lrs	SEQ_H2	3
7mm0	SEQ_H2	3
7rr0	SEQ_H2	3
7b0b	SEQ_H2	3
7mlz	SEQ_H2	3
7k4n	SEQ_H2	3
7k4n	SEQ_H2	3
7k4n	SEQ_H2	3
7k45	SEQ_H2	3
7nd9	SEQ_H2	3
7r6x	SEQ_H2	3
7tbf	SEQ_H2	3
7e3k	SEQ_H2	3
7e3k	SEQ_H2	3
7e3k	SEQ_H2	3
7lrt	SEQ_H2	3
7lrt	SEQ_H2	3
7lrt	SEQ_H2	3
7ben	SEQ_H2	3
7ben	SEQ_H2	3
7p40	SEQ_H2	3
7p40	SEQ_H2	3
7p40	SEQ_H2	3
7qez	SEQ_H2	3
7e3l	SEQ_H2	3
7e3l	SEQ_H2	3
7e3l	SEQ_H2	3
6mg7	SEQ_H2	3
7beo	SEQ_H2	3
7beo	SEQ_H2	3
7ora	SEQ_H2	3
7ora	SEQ_H2	3
7tb8	SEQ_H2	3
7tcc	SEQ_H2	3
7tcc	SEQ_H2	3
7tcc	SEQ_H2	3
7x7o	SEQ_H2	3
7x7o	SEQ_H2	3
7x7o	SEQ_H2	3
7x7o	SEQ_H2	3
7orb	SEQ_H2	3
7orb	SEQ_H2	3
7qtj	SEQ_H2	3
7qti	SEQ_H2	3
8dad	SEQ_H2	3
7x91	SEQ_H2	3
7s5r	SEQ_H2	3
7s5q	SEQ_H2	3
7xj9	SEQ_H2	3
7xj8	SEQ_H2	3
7xj6	SEQ_H2	3
8bg8	SEQ_H2	3
8gsb	SEQ_H2	3
7m42	SEQ_H2	3
5o4o	SEQ_H2	3
5ies	SEQ_H2	3
7beh	SEQ_H2	3
5w0d	SEQ_H2	3
6yx9	SEQ_H2	3
4jdt	SEQ_H2	3
6yxg	SEQ_H2	3
7phu	SEQ_H2	3
5if0	SEQ_H2	3
5if0	SEQ_H2	3
6mft	SEQ_H2	3
6mft	SEQ_H2	3
7lop	SEQ_H2	3
7lop	SEQ_H2	3
6yxf	SEQ_H2	3
6xey	SEQ_H2	3
6xey	SEQ_H2	3
6xey	SEQ_H2	3
5fec	SEQ_H2	3
5fec	SEQ_H2	3
6b08	SEQ_H2	3
5igx	SEQ_H2	3
6d2p	SEQ_H2	3
5b8c	SEQ_H2	3
5b8c	SEQ_H2	3
5b8c	SEQ_H2	3
5b8c	SEQ_H2	3
7mzh	SEQ_H2	3
7mzh	SEQ_H2	3
5jxe	SEQ_H2	3
5jxe	SEQ_H2	3
5ggs	SEQ_H2	3
5ggs	SEQ_H2	3
6yxd	SEQ_H2	3
7l56	SEQ_H2	3
7l56	SEQ_H2	3
7l56	SEQ_H2	3
6xlq	SEQ_H2	3
6xlq	SEQ_H2	3
6xlq	SEQ_H2	3
6xlq	SEQ_H2	3
7nd7	SEQ_H2	3
7nd7	SEQ_H2	3
7nd7	SEQ_H2	3
6myy	SEQ_H2	3
6myy	SEQ_H2	3
6myy	SEQ_H2	3
7wcd	SEQ_H2	3
7wcd	SEQ_H2	3
7wcd	SEQ_H2	3
7ugn	SEQ_H2	3
7ugn	SEQ_H2	3
7ugn	SEQ_H2	3
8f5n	SEQ_H2	3
8sax	SEQ_H2	3
8sax	SEQ_H2	3
8sax	SEQ_H2	3
8e1p	SEQ_H2	3
8e1p	SEQ_H2	3
8e1p	SEQ_H2	3
8q6j	SEQ_H2	3
8qq0	SEQ_H2	3
8pwh	SEQ_H2	3
8qkr	SEQ_H2	3
8qkr	SEQ_H2	3
9clp	SEQ_H2	3
8vyn	SEQ_H2	3
8vyn	SEQ_H2	3
8vyn	SEQ_H2	3
8vym	SEQ_H2	3
8v5v	SEQ_H2	3
8v5v	SEQ_H2	3
8v5v	SEQ_H2	3
9l1s	SEQ_H2	3
9aui	SEQ_H2	3
9aui	SEQ_H2	3
9aui	SEQ_H2	3
9auh	SEQ_H2	3
9auh	SEQ_H2	3
9auh	SEQ_H2	3
8u1p	SEQ_H2	3
9azr	SEQ_H2	3
7cah	SEQ_H2	3
7cai	SEQ_H2	3
7e5r	SEQ_H2	3
7e5r	SEQ_H2	3
7e5r	SEQ_H2	3
7cak	SEQ_H2	3
7cak	SEQ_H2	3
7cak	SEQ_H2	3
7e5s	SEQ_H2	3
7e5s	SEQ_H2	3
7cws	SEQ_H2	3
7cws	SEQ_H2	3
7cws	SEQ_H2	3
7cwn	SEQ_H2	3
7cwn	SEQ_H2	3
7cwn	SEQ_H2	3
7z3a	SEQ_H2	3
7zlk	SEQ_H2	3
7z3a	SEQ_H2	3
7te1	SEQ_H2	3
7te1	SEQ_H2	3
8jj1	SEQ_H2	3
8jj1	SEQ_H2	3
6mlm	SEQ_H2	3
6mlm	SEQ_H2	3
6mlm	SEQ_H2	3
8f5i	SEQ_H2	3
8f5i	SEQ_H2	3
7wtk	SEQ_H2	3
7wtk	SEQ_H2	3
7wtj	SEQ_H2	3
7wtk	SEQ_H2	3
6b0n	SEQ_H2	3
4xny	SEQ_H2	3
4xmp	SEQ_H2	3
4ydl	SEQ_H2	3
4ydl	SEQ_H2	3
4s1r	SEQ_H2	3
7ucf	SEQ_H2	3
7ugq	SEQ_H2	3
7ugq	SEQ_H2	3
7ugq	SEQ_H2	3
8yx9	SEQ_H2	3
8yx9	SEQ_H2	3
8yx9	SEQ_H2	3
8yx9	SEQ_H2	3
6e63	SEQ_H2	3
6e63	SEQ_H2	3
7l7d	SEQ_H2	3
7l7e	SEQ_H2	3
7l7e	SEQ_H2	3
7l7e	SEQ_H2	3
8elj	SEQ_H2	3
8elj	SEQ_H2	3
8elj	SEQ_H2	3
8el2	SEQ_H2	3
8el2	SEQ_H2	3
6fax	SEQ_H2	3
8ez3	SEQ_H2	3
7m6h	SEQ_H2	3
8w0x	SEQ_H2	3
6vmk	SEQ_H2	3
6vmk	SEQ_H2	3
6vmk	SEQ_H2	3
6vmk	SEQ_H2	3
6vmk	SEQ_H2	3
6vmk	SEQ_H2	3
6vmk	SEQ_H2	3
6vmk	SEQ_H2	3
7mw5	SEQ_H2	3
7mw5	SEQ_H2	3
7mw5	SEQ_H2	3
6vmj	SEQ_H2	3
6vmj	SEQ_H2	3
6vmj	SEQ_H2	3
6vmj	SEQ_H2	3
7mw6	SEQ_H2	3
7mw6	SEQ_H2	3
7mw6	SEQ_H2	3
3skj	SEQ_H2	3
3skj	SEQ_H2	3
6oz2	SEQ_H2	3
7mzk	SEQ_H2	3
7mzk	SEQ_H2	3
8uky	SEQ_H2	3
8uky	SEQ_H2	3
8jg5	SEQ_H2	3
8jg5	SEQ_H2	3
8u1p	SEQ_H2	3
7wef	SEQ_H2	3
7we9	SEQ_H2	3
7we9	SEQ_H2	3
7we9	SEQ_H2	3
8gtp	SEQ_H2	3
8gtp	SEQ_H2	3
8gtp	SEQ_H2	3
4ot1	SEQ_H2	3
7kdd	SEQ_H2	3
7kdd	SEQ_H2	3
7kdd	SEQ_H2	3
4s1s	SEQ_H2	3
6bck	SEQ_H2	3
5wb9	SEQ_H2	3
6vgr	SEQ_H2	3
6vgr	SEQ_H2	3
7bu8	SEQ_H2	3
7bu8	SEQ_H2	3
7bu8	SEQ_H2	3
8pmz	SEQ_H2	3
8pmz	SEQ_H2	3
4i2x	SEQ_H2	3
4i2x	SEQ_H2	3
4oqt	SEQ_H2	3
3sqo	SEQ_H2	3
4jan	SEQ_H2	3
4jan	SEQ_H2	3
8x0y	SEQ_H2	3
8x0y	SEQ_H2	3
4ywg	SEQ_H2	3
4ywg	SEQ_H2	3
8ezk	SEQ_H2	3
8ezk	SEQ_H2	3
8pq2	SEQ_H2	3
7uap	SEQ_H2	3
7uap	SEQ_H2	3
7uaq	SEQ_H2	3
7uap	SEQ_H2	3
8bcz	SEQ_H2	3
8g4p	SEQ_H2	3
8bbo	SEQ_H2	3
6cyf	SEQ_H2	3
6cyf	SEQ_H2	3
6cyf	SEQ_H2	3
6cyf	SEQ_H2	3
7z3a	SEQ_H2	3
7z3a	SEQ_H2	3
7z3a	SEQ_H2	3
3t2n	SEQ_H2	3
3t2n	SEQ_H2	3
7wkx	SEQ_H2	3
7wkx	SEQ_H2	3
1adq	SEQ_H2	3
7wk0	SEQ_H2	3
7wk0	SEQ_H2	3
7wjz	SEQ_H2	3
7wjz	SEQ_H2	3
7wjz	SEQ_H2	3
7wjz	SEQ_H2	3
7wjz	SEQ_H2	3
7wjz	SEQ_H2	3
8f0h	SEQ_H2	3
7wjy	SEQ_H2	3
7tas	SEQ_H2	3
7tat	SEQ_H2	3
7tat	SEQ_H2	3
7tat	SEQ_H2	3
3se9	SEQ_H2	3
4i3s	SEQ_H2	3
4i3r	SEQ_H2	3
7rsn	SEQ_H2	3
7rsn	SEQ_H2	3
7rsn	SEQ_H2	3
6nf2	SEQ_H2	3
6nf2	SEQ_H2	3
6nf2	SEQ_H2	3
7x6a	SEQ_H2	3
7x6a	SEQ_H2	3
7y0w	SEQ_H2	3
7x6a	SEQ_H2	3
9bjg	SEQ_H2	3
7uvq	SEQ_H2	3
5ug0	SEQ_H2	3
8sb3	SEQ_H2	3
8sb3	SEQ_H2	3
8sb3	SEQ_H2	3
8sb0	SEQ_H2	3
8sb0	SEQ_H2	3
8sb0	SEQ_H2	3
7s1b	SEQ_H2	3
6eyo	SEQ_H2	3
6eyo	SEQ_H2	3
8sb5	SEQ_H2	3
8sb5	SEQ_H2	3
8sb5	SEQ_H2	3
8sb2	SEQ_H2	3
8sb2	SEQ_H2	3
8sb2	SEQ_H2	3
8sau	SEQ_H2	3
8sau	SEQ_H2	3
8sau	SEQ_H2	3
8sas	SEQ_H2	3
8sas	SEQ_H2	3
8sas	SEQ_H2	3
8sar	SEQ_H2	3
8sar	SEQ_H2	3
8sar	SEQ_H2	3
8saq	SEQ_H2	3
8saq	SEQ_H2	3
8saq	SEQ_H2	3
8vgv	SEQ_H2	3
8vgv	SEQ_H2	3
8vgv	SEQ_H2	3
8sb1	SEQ_H2	3
8sb1	SEQ_H2	3
8sb1	SEQ_H2	3
8saz	SEQ_H2	3
8saz	SEQ_H2	3
8saz	SEQ_H2	3
8sb4	SEQ_H2	3
8sb4	SEQ_H2	3
8sb4	SEQ_H2	3
8say	SEQ_H2	3
8say	SEQ_H2	3
8say	SEQ_H2	3
7swd	SEQ_H2	3
7swd	SEQ_H2	3
4lsv	SEQ_H2	3
4jpv	SEQ_H2	3
7ly9	SEQ_H2	3
7ly9	SEQ_H2	3
7ly9	SEQ_H2	3
7pc2	SEQ_H2	3
7pc2	SEQ_H2	3
7pc2	SEQ_H2	3
8c8t	SEQ_H2	3
8c8t	SEQ_H2	3
8gje	SEQ_H2	3
8gje	SEQ_H2	3
8gje	SEQ_H2	3
9bew	SEQ_H2	3
9bew	SEQ_H2	3
9bew	SEQ_H2	3
4lsu	SEQ_H2	3
7ucg	SEQ_H2	3
7ucg	SEQ_H2	3
7ucg	SEQ_H2	3
5te7	SEQ_H2	3
6nm6	SEQ_H2	3
5te6	SEQ_H2	3
5te4	SEQ_H2	3
6oz3	SEQ_H2	3
7sx6	SEQ_H2	3
7sx6	SEQ_H2	3
7uov	SEQ_H2	3
7uov	SEQ_H2	3
7uov	SEQ_H2	3
8ejh	SEQ_H2	3
8ejh	SEQ_H2	3
8ejh	SEQ_H2	3
6udj	SEQ_H2	3
6udj	SEQ_H2	3
6udj	SEQ_H2	3
6udk	SEQ_H2	3
6udk	SEQ_H2	3
6udk	SEQ_H2	3
8c8t	SEQ_H2	3
8c8t	SEQ_H2	3
8ghp	SEQ_H2	3
7s07	SEQ_H2	3
6m3c	SEQ_H2	3
6m3c	SEQ_H2	3
6m3c	SEQ_H2	3
7uvi	SEQ_H2	3
7uvi	SEQ_H2	3
7kzb	SEQ_H2	3
6phd	SEQ_H2	3
7ls9	SEQ_H2	3
7ls9	SEQ_H2	3
7ls9	SEQ_H2	3
7e7e	SEQ_H2	3
7e7e	SEQ_H2	3
9bdg	SEQ_H2	3
9bdg	SEQ_H2	3
9bdg	SEQ_H2	3
7ox2	SEQ_H2	3
7ox2	SEQ_H2	3
7ox2	SEQ_H2	3
7ox2	SEQ_H2	3
8fsj	SEQ_H2	3
6meh	SEQ_H2	3
2fec	SEQ_H2	3
2fec	SEQ_H2	3
2fee	SEQ_H2	3
2fee	SEQ_H2	3
2fed	SEQ_H2	3
2fed	SEQ_H2	3
5i9q	SEQ_H2	3
5i9q	SEQ_H2	3
4ydj	SEQ_H2	3
4ydj	SEQ_H2	3
7kde	SEQ_H2	3
7kde	SEQ_H2	3
4p9h	SEQ_H2	3
6cm3	SEQ_H2	3
6cm3	SEQ_H2	3
6cm3	SEQ_H2	3
8czz	SEQ_H2	3
8czz	SEQ_H2	3
8czz	SEQ_H2	3
8dok	SEQ_H2	3
8dok	SEQ_H2	3
8ttw	SEQ_H2	3
8ttw	SEQ_H2	3
8ttw	SEQ_H2	3
8g6u	SEQ_H2	3
8g6u	SEQ_H2	3
8g6u	SEQ_H2	3
8v5l	SEQ_H2	3
4ye4	SEQ_H2	3
6nb4	SEQ_H2	3
6nb3	SEQ_H2	3
6nb3	SEQ_H2	3
8vdl	SEQ_H2	3
8vdf	SEQ_H2	3
7kfb	SEQ_H2	3
7kfb	SEQ_H2	3
7kfb	SEQ_H2	3
7m8l	SEQ_H2	3
7m8l	SEQ_H2	3
